#OTU ID	1003	1004	1027	1049	1053	1058	1077	1084	1087	1102	1105	111	1115	1131	1138	1171	1176	1185	1204	121	1214	1217	1229	1234	124	1262	1264	1271	1275	1295	1320	136	1368	1388	1406	1425	1487	1496	1498	1509	1517	1567	163	176	206	218	219	22	248	277	284	351	358	37	384	399	411	413	444	449	450	463	472	481	490	507	52	522	551	575	664	676	683	709	752	754	82	825	832	835	85	850	853	869	897	918	923	924	951	958	96	963	981	985	986
OTU2995	1	0	1	0	3	0	0	0	0	0	2	0	0	5	5	0	1	1	0	2	2	0	4	7	0	3	0	2	2	2	0	0	2	1	1	0	3	0	4	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	4	0	10	5	19	18	0	0	1	8	0	0	0	0	0	0	0	0	1	1	0	9	0	2	3	0	3	0	0	0	2	0	0	0	0	2	0	0	2	0
OTU2996	0	0	0	0	1	2	0	0	1	3	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	17	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	1	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU2997	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2998	0	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	4	1	0	1	0	0	0	0	1	4	1
OTU2999	0	0	0	3	5	1	0	0	0	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	5	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	3	9	7	0	0	2	0	0	0	0	0	0	0	0
OTU3	171	35	83	567	169	448	20	29	111	27	8	95	10	145	81	160	155	26	202	46	369	186	3	0	107	130	204	108	0	0	2	5	0	0	5	2	2	8	4	4	6	5	138	86	70	81	23	50	56	55	10	80	146	79	89	121	13	326	127	1752	2080	19	138	215	177	15	7	155	37	5	22	0	0	272	488	40	92	88	208	196	67	189	58	131	283	19	93	44	180	432	1	115	85	96	53
OTU30	25	14	46	292	94	172	33	37	70	120	78	157	76	140	50	70	53	11	23	22	63	79	0	3	136	189	179	127	0	1	1	1	0	1	1	2	4	3	3	2	0	1	26	27	1	601	412	43	38	8	13	337	308	313	294	208	3	250	3	361	457	1	17	16	12	6	0	31	3	1	0	0	0	414	144	0	182	46	173	159	86	202	119	219	82	14	62	18	0	1	2	1	35	58	13
OTU300	5	8	10	11	4	8	13	23	31	4	1	7	1	47	23	13	11	16	8	5	22	7	194	195	1	9	4	11	27	10	36	26	27	15	32	20	13	16	10	15	15	36	10	5	157	1	1	20	24	24	7	19	18	32	4	26	78	43	58	134	104	23	5	10	3	15	106	4	10	10	8	0	1	34	15	6	28	5	8	10	13	9	4	18	126	6	8	7	20	15	98	11	123	62	121
OTU3000	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3001	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	17	6	0	0	0	2	9	2	1	0	2	0	6	3	2	5	0	1	2	4	0	3	1	0	0	1	4	0	0	1	0	0	0	0	3	2	0	3	2	1	0	0	1	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU3002	0	0	0	0	4	0	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	10	10	0	3	2	0	1	0	5	2	4	5	1	1	3	3	5	5	5	4	0	0	1	1	0	3	0	0	0	0	1	0	1	2	13	11	0	18	7	0	1	0	0	7	3	0	0	0	0	0	1	2	4	0	3	1	0	1	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0
OTU3003	0	0	0	0	10	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	10	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0
OTU3004	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3005	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3006	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU3007	0	0	0	2	4	0	0	0	0	0	1	0	0	3	0	1	1	18	0	0	0	0	8	18	0	2	1	1	2	0	2	0	5	5	11	3	10	0	6	4	7	7	1	6	2	0	0	33	1	0	0	0	1	0	0	4	25	4	2	15	10	6	1	1	2	11	16	0	9	10	5	0	4	4	11	0	7	1	1	1	0	2	2	0	0	0	0	0	0	1	5	0	0	3	0
OTU3008	1	1	1	1	2	2	0	0	0	1	0	0	0	0	0	1	3	4	0	1	0	0	4	26	0	1	0	1	1	0	0	1	4	1	2	2	7	4	8	6	10	10	0	0	3	2	0	16	4	1	1	1	2	0	0	2	16	14	2	7	8	0	0	0	0	8	3	0	5	3	0	0	5	4	2	0	1	0	4	1	0	0	0	0	1	3	3	0	1	0	9	1	0	0	0
OTU3009	0	0	0	0	1	1	0	0	0	0	0	1	0	2	1	2	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	3	0
OTU301	1	2	9	8	4	17	7	4	10	17	1	4	6	42	18	18	11	2	7	3	29	6	6	0	8	9	9	5	9	1	4	0	12	3	1	6	23	9	22	26	13	21	6	6	15	0	20	2	16	6	3	35	1	28	15	50	2	13	15	42	39	6	7	10	17	0	1	12	0	0	2	0	0	74	13	0	39	3	10	9	16	11	3	17	14	1	6	1	4	1	7	0	7	14	1
OTU3010	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3011	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	1	0	0	0	0	0	0
OTU3012	0	0	0	1	1	0	0	2	0	2	0	0	0	2	2	2	0	0	2	0	3	0	0	0	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU3013	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3014	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	2	0	2	0	0	5	1	2	0	0	0	1	0	3	1	0	0	0	0	0	0	2	0	17	1	9	1	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0
OTU3015	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU3016	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0
OTU3017	0	2	0	1	1	3	1	0	0	2	0	0	2	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	5	0	5	1	0	1	0	3	6	4	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	2	3	3	1	1	0	0	1	0	0	0	1	0
OTU3018	1	0	0	0	0	2	0	0	0	0	0	0	0	4	2	0	2	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3
OTU3019	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0
OTU302	0	1	8	16	16	26	4	2	29	22	5	24	13	11	14	10	13	0	1	6	11	25	0	0	29	26	16	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	69	78	0	0	0	0	54	45	39	93	5	0	0	0	5	8	0	0	1	0	0	0	1	0	0	0	0	0	26	2	0	6	2	13	17	2	14	14	25	12	2	17	3	0	0	0	0	0	6	1
OTU3020	0	0	0	0	1	1	0	0	0	0	10	0	1	2	0	0	0	0	0	0	0	0	0	4	0	8	7	2	5	1	0	0	6	3	1	0	2	4	9	10	3	4	0	0	0	5	0	2	2	0	3	0	16	0	1	1	0	14	0	36	7	0	0	1	1	0	0	0	0	0	0	0	0	1	28	0	5	0	9	5	2	5	3	0	4	1	0	0	0	0	1	1	1	0	0
OTU3021	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3022	0	0	0	3	0	1	1	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	4	0	6	1	2	1	0	0	0	0	0	0	0	0	0	0
OTU3023	0	1	0	4	0	0	3	3	10	0	0	2	1	6	2	1	1	1	2	0	1	9	1	3	0	5	3	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	1	0	0	0	1	1	1	2	2	3	0	1	0	0	4	1	0	1	0	4	0	0	0	0	0	0	0	0	0	2	4	7	3	3	3	3	0	3	1	2	22	2	2	5	1	5	0	2	18	6	10
OTU3024	1	0	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU3025	0	0	0	2	1	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0
OTU3026	1	0	0	0	0	2	1	0	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	5	4	5	0	2	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	1	1	3	1	1	0	0	1	0	0	0	0	0	0	0
OTU3027	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	2	1	0	0	0	0	0	0	0	0	0	0
OTU3028	5	0	7	5	6	5	3	4	18	10	4	9	3	7	2	4	7	1	8	4	3	0	0	0	1	21	23	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	26	26	6	1	0	2	22	24	22	29	18	0	5	2	29	20	0	2	1	4	0	1	1	0	0	1	0	0	31	5	0	9	3	10	8	8	6	8	12	11	3	8	4	1	0	2	0	0	6	2
OTU3029	1	1	2	0	0	3	4	0	5	1	0	0	0	4	3	4	0	0	1	0	3	0	1	0	0	7	2	2	0	2	0	0	0	0	0	0	1	0	0	3	1	0	1	0	2	0	0	2	5	0	1	1	1	10	2	5	0	6	4	3	5	0	1	0	5	2	0	0	0	0	1	0	0	2	2	13	4	1	3	1	2	0	0	4	9	0	3	0	1	2	0	0	8	9	1
OTU303	1	2	6	4	2	4	5	3	12	0	0	0	0	13	0	16	18	1	4	1	20	12	2	3	0	9	11	3	6	1	4	0	6	0	2	0	23	21	5	13	2	7	5	0	4	0	3	0	10	0	1	9	4	19	3	66	0	5	4	8	46	4	1	0	2	1	0	7	0	0	0	0	0	41	0	0	49	4	5	2	19	7	3	21	18	2	6	0	3	0	0	1	3	11	0
OTU3030	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU3031	1	0	1	2	4	0	1	0	1	1	7	0	1	2	0	0	0	1	0	0	0	0	0	2	0	3	8	2	4	0	0	1	4	1	1	1	1	3	8	7	7	9	0	1	0	5	0	8	0	0	0	2	23	0	6	3	4	35	0	36	18	1	2	1	1	2	2	0	0	0	0	0	0	2	11	0	5	1	10	5	5	2	3	1	2	2	3	0	0	0	0	0	0	5	0
OTU3032	2	3	0	2	12	1	4	1	0	3	3	2	0	3	0	0	1	0	1	0	1	0	0	4	1	141	27	3	1	1	0	0	2	1	0	0	2	0	2	5	1	1	0	0	0	33	0	2	4	0	1	0	49	1	1	73	0	7	4	60	353	0	0	0	8	0	0	0	0	0	0	0	0	9	15	0	1	1	12	2	11	1	1	1	1	9	0	0	0	0	3	0	0	0	0
OTU3033	0	0	1	2	2	0	0	0	1	3	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	3	2	1	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	4	3	0	4	1	2	1	0	2	0	0	0	1	0	0	0	0
OTU3034	0	0	0	1	2	2	0	0	1	0	0	1	1	1	0	2	1	0	1	0	0	0	1	0	1	1	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	3	0	4	3	5	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	5	0	0	2	0	0	1	1	2	0	1	0	0	0	0	0	0	1	0
OTU3035	0	0	0	3	0	1	0	0	1	0	0	2	0	4	0	3	8	0	1	0	11	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	5	0	0	5	0	0	0	1	0	0	3	0	0	0	2	6	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU3036	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0
OTU3037	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3038	0	1	0	0	0	0	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	5	6	0	2
OTU3039	0	0	2	3	2	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	1	0	3	3	0	1	0	0	0	0	0	0	0	0
OTU304	5	2	7	13	12	10	2	5	11	8	5	11	4	36	27	34	24	4	12	5	103	14	21	31	10	8	7	12	8	6	5	0	22	10	4	4	24	10	21	26	5	31	6	6	4	11	12	13	50	12	5	21	7	29	6	47	0	22	35	53	49	1	26	29	24	0	0	23	0	1	4	0	0	45	9	0	40	4	4	8	14	7	5	11	11	4	12	4	4	5	0	2	0	17	1
OTU3040	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	4	0	0	0	0	3	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	0	0	2	0	4	1	11	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0
OTU3041	2	0	3	1	0	0	0	0	1	1	1	1	0	7	3	4	3	9	4	0	1	0	3	8	0	2	6	3	1	1	1	0	3	2	1	0	3	1	5	6	2	6	0	0	3	1	1	8	4	1	2	2	6	1	0	0	4	3	1	4	3	0	1	0	0	2	0	2	4	0	1	0	0	3	26	0	2	4	10	6	2	5	0	3	11	0	1	0	0	2	0	0	0	0	0
OTU3042	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
OTU3044	1	0	1	0	5	4	0	0	1	1	0	1	0	2	1	0	1	0	1	0	3	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	5	0	1	2	0	3	0	1	4	2	6	2	4	0	2	1	6	2	0	1	0	1	0	0	3	0	0	0	0	0	5	0	0	0	0	3	2	2	1	2	7	1	0	1	0	0	0	0	1	1	2	0
OTU3045	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	18	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3046	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
OTU3047	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3048	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3049	0	0	2	1	0	0	5	0	2	0	0	0	0	3	1	0	0	0	2	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	6	2	0	0	0	0	15	7	0	0	1	0	0	0	0	4	0
OTU305	0	2	1	43	38	6	2	3	10	46	29	11	19	3	1	1	0	0	0	1	1	4	0	1	4	32	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	82	74	0	2	0	0	22	57	4	68	13	0	1	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	14	5	25	26	4	42	40	27	4	6	19	2	0	1	0	0	0	1	0
OTU3050	0	0	1	1	0	0	1	6	5	1	0	0	0	1	0	0	1	0	0	0	0	30	3	0	0	4	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	6	1	0	3	6	8	0	3	14	10	19
OTU3051	0	0	0	0	0	0	0	2	4	0	0	0	0	8	1	0	0	2	1	0	0	1	1	0	0	1	0	0	1	1	2	0	2	1	3	0	2	4	3	7	1	6	0	0	4	0	0	1	1	0	1	2	0	0	0	0	0	0	0	3	1	0	1	0	2	0	5	0	0	0	0	0	0	0	3	11	0	0	0	1	0	1	3	0	9	0	0	0	0	1	0	0	2	3	0
OTU3052	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3053	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	0	2	7	0	4	0	1	0	0	0	0	0	1	1	2	1	0	9	0	3	1	0	0	0	0	0	19	0	2	0	0	0	1	0	1	0	4	8	0	0	1	0	0	0	3	0	0	1	0	1	0	0	2	2	0	6	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU3054	0	0	0	2	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	6	6	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	2	1	0	1	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0
OTU3055	0	1	1	3	0	2	2	3	5	2	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	3	2	2	0	0	0	0	0	0	0	0	0	5	1	5	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	2	1	0	0	0	1	4	4	1	0	6	0	4	0	9	22	9	3
OTU3056	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU3057	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
